0:0:0:0:0:0:0:1 - - [16/Oct/2025:21:54:28 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=10005 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:32 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80949
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:36 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 474861
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:50 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1009 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:31:50 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=30003 HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:21 +0900] "POST /Weapt2025/saveList/sojang/soj05070_grid1 HTTP/1.1" 404 1038
127.0.0.1 - - [16/Oct/2025:22:32:48 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /Weapt2025 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /Weapt2025/ HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:54 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:55 +0900] "GET /Weapt2025/captcha?action=image&t=1760621574700 HTTP/1.1" 200 4993
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:32:55 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:25 +0900] "POST /Weapt2025/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:25 +0900] "GET /Weapt2025/start HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /Weapt2025/captcha?action=image&t=1760621606052 HTTP/1.1" 200 6022
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:26 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 4774
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:36 +0900] "POST /Weapt2025/login HTTP/1.1" 200 48991
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:36 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:36 +0900] "GET /resources/grid/test/data/normal_100.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:38 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj01010 HTTP/1.1" 200 51496
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:38 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:42 +0900] "GET /Weapt2025/goMenu?pg=sojang/soj05070 HTTP/1.1" 200 80949
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:42 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:42 +0900] "GET /Weapt2025/checkCrudPermission/soj05070 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_compCode? HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/142 HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/103 HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/102 HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/104 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/getCode/129 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:33:43 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid1?STATUS=&CONT_KIND_CD=&END_DATE1=&END_DATE2= HTTP/1.1" 200 474861
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:17 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1009 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:17 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=30003 HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:23 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1012 HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:23 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=30002 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:23 +0900] "GET /Weapt2025/resources/grid/AUIGrid/images/info.png HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:32 +0900] "GET /Weapt2025/selectList/sojang/soj05070_grid2?OFFICE_CODE=30003 HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:32 +0900] "GET /Weapt2025/getSelectOption/sojang/soj05070_input_mgmuserId?COMP_CODE=1009 HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:37 +0900] "POST /Weapt2025/saveList/sojang/soj05070_grid1 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:57 +0900] "GET /Weapt2025/saveList/sojang/soj05070_grid1 HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:35:57 +0900] "GET /Weapt2025/css/egovframework/sample.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /Weapt2025 HTTP/1.1" 302 -
127.0.0.1 - - [16/Oct/2025:22:43:08 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /Weapt2025/ HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:08 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:09 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 4088
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:43:09 +0900] "GET /Weapt2025/captcha?action=image&t=1760622188767 HTTP/1.1" 200 4873
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /Weapt2025/ HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 4065
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:26 +0900] "GET /Weapt2025/captcha?action=image&t=1760622386332 HTTP/1.1" 200 4259
127.0.0.1 - - [16/Oct/2025:22:46:40 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /Weapt2025/ HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index10.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /resources/images/index09.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:40 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:41 +0900] "GET /Weapt2025/captcha?action=refresh HTTP/1.1" 200 5686
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:46:41 +0900] "GET /Weapt2025/captcha?action=image&t=1760622400896 HTTP/1.1" 200 4552
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "POST /Weapt2025/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /Weapt2025/start HTTP/1.1" 200 38687
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index01.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index04.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index05.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index03.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index02.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index06.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index07.png HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [16/Oct/2025:22:47:03 +0900] "GET /resources/images/index08.png HTTP/1.1" 404 1110
